Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,RSI-7,RSI-14,RSI,%R,%K,%D,STOCH,MACD-SL,DMI,MACD_n,SIGNAL LINE_n,MACD-SL_n,plusDI_n,minusDI_n,DMI_n,STOCH_n,%K_n,%D_n,RSI_n,%R_n,Trend GT
29/3/2004,63.13999939,61.59999847,62.29999924,62.25999832,108800,36.0802803,wait or hold,0.05730524730537212,0.05639457792259713,29.195620781420928,22.27466673311017,0.0,57.64927197924878,55.4896884407831,55.4896884407831,-25.000051970104224,74.99994802989576,82.78984257295716,-7.7898945430613935,0.0009106693827749882,6.920954048310758,0.5432692196838504,0.5670792722079441,0.3403212788846903,0.7423529049531168,0.25057823171310356,0.41179431231812513,-0.0895627016017766,0.49999896059791493,0.6673911520319173,0.13234172932311594,0.4999989605979156,up
30/3/2004,63.29999924,62.22000122,62.25999832,63.29999924,154100,36.68295288,wait or hold,0.0644624484556644,0.056725243335302315,28.85725108395551,21.75055986337843,0.0,66.60185037112339,60.77789328775001,60.77789328775001,-0.0,100.00000000000001,82.78984257295717,17.210157427042844,0.007737205120362085,7.10669122057708,0.5466221790451944,0.5673080405906277,0.3459078897996606,0.7221594852022291,0.22115302637867162,0.42114303101076533,0.355505113059154,1.0,0.6673911520319176,0.281895250145342,1.0,up
31/3/2004,63.09999847,62.34999847,62.81000137,63.0,211100,36.85848618,wait or hold,0.0696119942171265,0.05725133555591358,28.25990810961957,21.300324874450943,0.0,62.178410876723696,58.6145560302321,58.6145560302321,-7.894718421048904,92.1052815789511,89.0350765362823,3.070205042668789,0.012360658661212914,6.959583235168626,0.549034604978879,0.5676720135428244,0.34969157115856064,0.6865109105622309,0.1958752485759916,0.4137386371770275,0.10377612806949865,0.8421056315790216,0.7937048643183904,0.22071480934353227,0.8421056315790219,up
1/4/2004,63.95000076,62.90000153,63.0,63.95000076,111500,37.41427994,wait or hold,0.07864723472673063,0.05812151199659087,29.462995711929896,20.813993137463623,0.0,69.63027935170997,63.094367358531706,63.094367358531706,-0.0,100.0,97.3684271929837,2.6315728070162976,0.020525722730139757,8.649002574466273,0.553267376087657,0.5682740385788099,0.35637358935964336,0.7583094585188623,0.16857087222078837,0.4987722681098459,0.09596730068005388,0.9999999999999998,0.9622520257881308,0.3474064894418867,1.0,up
2/4/2004,64.76000214,63.70000076,64.05000305,63.70000076,115900,37.26801682,wait or hold,0.08573498409504765,0.05924049315537636,30.542831382623774,20.335299358098887,0.0,65.6585509018678,61.21643108339713,61.21643108339713,-22.55321715617499,77.446782843825,89.85068814092539,-12.40390529710038,0.026494490939671288,10.207532024524888,0.5565877991268204,0.5690481972906463,0.36125823171853355,0.8227525074196333,0.14169531770395438,0.5772178114817534,-0.17170443817007863,0.5489356568764998,0.8102011125248454,0.2942973550657406,0.5489356568765003,up
5/4/2004,63.90000153,60.41999817,63.90000153,60.70000076,188900,35.51285553,wait or hold,0.07824375851277665,0.06000788765193209,28.35623999955143,25.62713011673385,0.0,36.50610699971056,44.211031588226625,44.211031588226625,-93.54833332099457,6.45166667900542,61.29948317427682,-54.8478164952714,0.018235870860844564,2.729109882817582,0.5530783581572889,0.5695791134104213,0.35449965037530107,0.6922598600200625,0.4387973319316969,0.20080600325530606,-0.9273196194993925,-0.8709666664198916,0.2327353665227201,-0.18662527200494394,-0.8709666664198912,up
6/4/2004,60.45000076,59.04999924,60.45000076,59.45000076,285900,34.781536100000004,wait or hold,0.06538616978287592,0.06022435063923529,27.406171816265747,27.55040322790873,0.0,30.025576272485125,39.310924899628894,39.310924899628894,-92.99472299742608,7.005277002573915,30.301242175134792,-23.295965172560877,0.005161819143640632,-0.14423141164298414,0.5470549180455815,0.5697288717026814,0.34380027915190636,0.6355611492289992,0.546776657292342,0.056181967355039886,-0.3656122465108067,-0.8598944599485218,-0.3942231938684504,-0.3252031503003827,-0.8598944599485213,up
7/4/2004,61.29999924,58.68999863,59.29999924,60.04000092,229500,35.12671661,wait or hold,0.05617272668510509,0.06006180433562363,27.67116292874735,26.135778591680587,0.0,36.256727789095365,42.5476758858464,42.5476758858464,-77.75944795129124,22.240552048708768,11.89916524342938,10.341386805279388,-0.0038890776505185395,1.5353843370667626,0.5427386637394387,0.5696164152631518,0.33639332476622696,0.6513754399432043,0.4673546485454141,0.14072215365603924,0.23322261805909617,-0.5551889590258248,-0.7664165599897385,-0.23366594249133177,-0.5551889590258245,up
8/4/2004,60.09999847,59.34999847,59.90000153,59.40000153,135300,34.75228882,wait or hold,0.04456889281443921,0.0594421568775113,27.26038297237807,25.747791501394108,0.0,32.58461664665144,40.0522871777574,40.0522871777574,-88.30308913610497,11.696910863895024,13.647579971725916,-1.9506691078308922,-0.014873264063072093,1.5125914709839634,0.5373025746052749,0.5691877168224331,0.3274042301414726,0.6268606794715932,0.44557168698142613,0.1395749191493052,0.014391134449378118,-0.7660617827220996,-0.7310537927588541,-0.3042369921980739,-0.7660617827220992,up
12/4/2004,59.27999878,56.54999924,59.27000046,57.75,321600,33.78694153,wait or hold,0.025989576871261022,0.058108149342718365,25.7754223148782,29.696975083355102,0.0,24.976054110313612,34.44360941280465,34.44360941280465,-85.38367434681415,14.616325653185847,16.18459618859656,-1.568270535410715,-0.03211857247145734,-3.9215527684769036,0.5285986566894707,0.5682647937270737,0.31329124049493084,0.5382403505973916,0.6672927605137173,-0.13394214375239144,0.02119885217572648,-0.7076734869362831,-0.6797410735931989,-0.4628536742630881,-0.7076734869362826,up
