Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,RSI-7,RSI-14,RSI,%R,%K,%D,STOCH,MACD-SL,DMI,MACD_n,SIGNAL LINE_n,MACD-SL_n,plusDI_n,minusDI_n,DMI_n,STOCH_n,%K_n,%D_n,RSI_n,%R_n,Trend GT
27/12/2004,14.09000015,13.51000023,13.88000011,13.81999969,149000,13.81999969,wait or hold,0.08629895661287001,0.1049138027255591,28.66549674770649,15.147289181954953,0.0,42.32446206156861,46.1890554849769,46.1890554849769,-69.40300043996268,30.596999560037318,20.354868544270015,10.242131015767303,-0.018614846112689085,13.518207565751538,0.01520865457581455,0.21425624743785532,-0.217571027222503,0.5099436313863515,-0.11311363487202974,0.6191520884589012,0.17288903345525775,-0.38806000879925373,-0.6044667341170262,-0.17045557911909437,-0.3880600087992536,up
28/12/2004,13.86999989,13.68000031,13.77000046,13.73999977,128300,13.73999977,wait or hold,0.08220506083090307,0.10398307441505443,28.484133328945983,15.051453963218922,0.0,39.7998896568734,45.12232125058678,45.12232125058678,-69.7247821479657,30.275217852034295,26.17310313838441,4.102114713649886,-0.021778013584151365,13.432679365727061,0.008211334508224866,0.21198512863632057,-0.22810787018305456,0.5003903854916751,-0.11872486654358838,0.6151385432039662,0.055171936014161815,-0.39449564295931416,-0.48673829167714855,-0.19763458690056634,-0.39449564295931394,up
29/12/2004,14.97000027,13.56999969,13.56999969,14.69999981,362800,14.69999981,wait or hold,0.08271067962316181,0.1031146443882452,30.760470414797325,14.367404517425552,0.0,67.19472019145692,57.73627658556921,57.73627658556921,-17.30771713510182,82.69228286489819,47.85483342565661,34.83744943924158,-0.020403964765083396,16.393065897371773,0.009075542272674264,0.20986602713328995,-0.2235307693000722,0.6202955354327728,-0.15877652986498447,0.754059335567836,0.6444333019049104,0.6538456572979636,-0.048021650944890415,0.12375267072376173,0.6538456572979634,up
30/12/2004,15.40999985,14.69999981,14.93000031,15.22999954,223800,15.22999954,wait or hold,0.08550541656771138,0.10239847279547346,31.478248404281345,14.03699189717947,0.0,74.63060466707404,62.81765370545833,62.81765370545833,-9.000015500000025,90.99998449999998,67.9891617389775,23.01082276102248,-0.016893056227762077,17.441256507101876,0.01385232945711401,0.20811845939401374,-0.21183556433847317,0.6581042053298822,-0.1781224632688012,0.8032473279112455,0.4176918574889934,0.8199996899999993,0.3593842508897023,0.2532195836901576,0.8199996899999997,up
31/12/2004,15.72000027,15.35000038,15.43000031,15.43999958,176100,15.43999958,wait or hold,0.08894365582802699,0.10185324303849837,31.985270816061224,13.813093496119185,0.0,77.03670438889696,64.63212877428869,64.63212877428869,-12.121239787480196,87.87876021251981,87.190342525806,0.6884176867138052,-0.012909587210471377,18.172177319942037,0.01972899604920353,0.2067880157637445,-0.19856621080215486,0.6848114090589936,-0.19123190065320672,0.8375469362190113,-0.010275855291478897,0.7575752042503958,0.7479084794119635,0.29945006024669385,0.7575752042503963,up
3/1/2005,15.97000027,14.97000027,15.86999989,15.01000023,213500,15.01000023,wait or hold,0.09000583868780332,0.1013748182664287,30.956140425175978,14.591310820218851,0.0,62.80670910373462,58.352854871756826,58.352854871756826,-37.499995410157034,62.500004589842966,80.4595831007876,-17.95957851094463,-0.011368979578625385,16.364829604957126,0.021544487658174516,0.20562058646917603,-0.19343428502615911,0.6306023753464467,-0.14566662982754663,0.752734303152734,-0.36779737925289235,0.2500000917968592,0.611715651376717,0.13946228751295298,0.2500000917968592,up
4/1/2005,15.19999981,14.76000023,15.18000031,14.97999954,140300,14.97999954,wait or hold,0.0907271749208931,0.1009462760980934,30.514947399815057,15.063571870592,0.0,61.87636821274105,57.92997942566362,57.92997942566362,-40.08099683325137,59.91900316674863,70.0992559897038,-10.180252822955175,-0.01021910117720029,15.451375529223057,0.022777401432265254,0.20457487832344534,-0.18960391934085918,0.6073627083447193,-0.11801535300001187,0.7098690345019938,-0.21865125406699182,0.19838006333497238,0.4020807261728825,0.12868796840943997,0.1983800633349726,up
5/1/2005,15.10000038,14.21000004,14.75,14.68999958,160600,14.68999958,wait or hold,0.08991487177576474,0.1005037093602765,29.642229300855266,16.400154989626508,0.0,53.0194126075974,53.866304838918595,53.866304838918595,-51.82188461866038,48.17811538133962,56.86570771264375,-8.687592331304124,-0.010588837584511762,13.242074311228759,0.021389006270031263,0.20349494809263002,-0.19083555013366016,0.5613926298521716,-0.03975730102170216,0.6061941013493575,-0.19003379575803503,-0.03643769237320771,0.13430791615466586,0.025150798930991147,-0.036437692373207486,up
6/1/2005,14.78999996,14.27000046,14.48999977,14.52000046,194900,14.52000046,wait or hold,0.08824416008248726,0.10001338199106655,29.144859450867173,16.124975193121234,0.0,48.29193198083745,51.582034830184455,51.582034830184455,-58.70443933190338,41.29556066809662,49.797559738728296,-8.501999070631676,-0.011769221908579292,13.01988425774594,0.01853341221460303,0.2022984746486065,-0.1947675342502162,0.5351938709734092,-0.05586930671113988,0.5957674837589664,-0.18647558045762036,-0.1740887866380677,-0.008711764204287209,-0.03304944471063476,-0.1740887866380676,up
7/1/2005,14.56000042,13.73999977,14.56000042,14.28999996,97800,14.28999996,wait or hold,0.08549530803868599,0.09943443650944635,28.378018477153255,17.401318465195594,0.0,42.33378945478892,48.580398218555594,48.580398218555594,-68.01619944762194,31.983800552378053,40.485825533938105,-8.502024981560051,-0.013939128470760356,10.97670001195766,0.013835051876840643,0.20088575951624077,-0.20199572083567152,0.49480082791065194,0.01886165218374236,0.499887850698824,-0.186476077224914,-0.360323988952439,-0.19712904896847205,-0.10952726101626253,-0.3603239889524389,up
